872443,MPK Autobusy,149,16:13:00,16:16:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872483,MPK Autobusy,149,17:37:00,17:40:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872486,MPK Autobusy,149,18:04:00,18:06:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872526,MPK Autobusy,149,19:30:00,19:33:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872529,MPK Autobusy,149,19:58:00,20:00:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872569,MPK Autobusy,149,21:07:00,21:10:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872572,MPK Autobusy,149,22:00:00,22:02:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872612,MPK Autobusy,149,23:06:00,23:07:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872615,MPK Autobusy,149,05:11:00,05:13:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872655,MPK Autobusy,149,06:17:00,06:20:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872658,MPK Autobusy,149,06:51:00,06:53:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872698,MPK Autobusy,149,08:22:00,08:25:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872701,MPK Autobusy,149,08:40:00,08:42:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872741,MPK Autobusy,149,10:23:00,10:26:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872744,MPK Autobusy,149,10:39:00,10:41:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872784,MPK Autobusy,149,12:23:00,12:26:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872787,MPK Autobusy,149,12:39:00,12:41:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872827,MPK Autobusy,149,14:17:00,14:20:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872830,MPK Autobusy,149,14:44:00,14:47:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872870,MPK Autobusy,149,16:07:00,16:11:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872873,MPK Autobusy,149,16:43:00,16:46:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872913,MPK Autobusy,149,18:07:00,18:10:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872916,MPK Autobusy,149,18:34:00,18:36:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872956,MPK Autobusy,149,19:52:00,19:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
872959,MPK Autobusy,149,20:30:00,20:32:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
872999,MPK Autobusy,149,21:37:00,21:40:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873002,MPK Autobusy,149,22:30:00,22:32:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873042,MPK Autobusy,149,06:52:00,06:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873045,MPK Autobusy,149,07:16:00,07:18:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873085,MPK Autobusy,149,08:52:00,08:55:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873088,MPK Autobusy,149,09:10:00,09:12:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873128,MPK Autobusy,149,10:53:00,10:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
873131,MPK Autobusy,149,11:09:00,11:11:00,most Grunwaldzki,Poczta Główna,51.11013606,17.05509252,51.1078565,17.04563742
873171,MPK Autobusy,149,12:53:00,12:56:00,most Grunwaldzki,PL. GRUNWALDZKI,51.11013327,17.0555734,51.11218871,17.06335752
